contig-672.2,20
contig-4000896,20
contig-612,0
contig-1000315,10
contig-1401,10
contig-613,2
contig-2001703,10
contig-4001058,20
contig-2001701,20
contig-2001700,10
contig-4001055,20
contig-932,20
contig-2001709,20
contig-615,20
contig-3001748,14
contig-1501,10
contig-3001744,10
contig-3001742,10
contig-1404,11
contig-2022.1,3
contig-2022.2,3
contig-1001156,10
contig-2022.4,3
contig-1407,4
contig-2022.6,3
contig-2022.7,3
contig-2022.8,3
contig-1852,9
contig-1873.13,9
contig-1813.5,3
contig-1873.11,9
contig-1873.10,9
contig-1873.15,9
contig-1813.4,3
contig-1813.7,3
contig-1813.0,3
contig-2002016,10
contig-2002017,20
contig-4001233.1,0
contig-1001565,6
contig-1001567,10
contig-1001561,10
contig-1001563,14
contig-1001568,10
contig-1001569,13
contig-4002027,10
contig-494.21,9
contig-494.20,9
contig-494.22,9
contig-7000220,10
contig-5001228,10
contig-5001226,20
contig-1000534,10
contig-1996.8,11
contig-1915.1,7
contig-1915.6,7
contig-1915.7,7
contig-1837.9,1
contig-870,13
contig-2000549,20
contig-2000544,10
contig-894.1,11
contig-2000542,10
contig-872,10
contig-2000540,10
contig-7001792,13
contig-1000215,10
contig-1000214,14
contig-1000961,10
contig-1000216,18
contig-1000743,10
contig-1000966,10
contig-1000213,13
contig-1000212,20
contig-1000969,20
contig-1000968,13
contig-1000749,20
contig-1000748,10
contig-1915.9,7
contig-4001825,10
contig-877,10
contig-1741.39,9
contig-2000708,20
contig-1000500,10
contig-1741.31,9
contig-1741.30,9
contig-1741.33,9
contig-1741.32,9
contig-1741.35,9
contig-1741.34,9
contig-1741.37,9
contig-1741.36,9
contig-3001898,10
contig-604.3,7
contig-1001324.48,16
contig-1000014.56,8
contig-2000137,20
contig-2000135,10
contig-604.1,7
contig-2000131,13
contig-4000152,20
contig-604.0,7
contig-3001893,10
contig-1676.0,18
contig-1676.1,18
contig-1676.2,18
contig-1676.3,18
contig-1676.4,18
contig-1676.5,18
contig-3002043,10
contig-1781.14,12
contig-3001242,10
contig-3001531,10
contig-3001245,10
contig-1001175.8,16
contig-1001175.9,16
contig-1001175.6,16
contig-1001175.7,16
contig-1001175.4,16
contig-1001175.5,16
contig-1001175.2,16
contig-1001175.3,16
contig-1001175.0,16
contig-1001175.1,16
contig-692,20
contig-695,10
contig-697,1
contig-698,13
contig-4000806.8,6
contig-1176.1,13
contig-1176.0,13
contig-1001221.5,16
contig-1549.8,7
contig-1001221.0,16
contig-1549.1,7
contig-1549.0,7
contig-1549.3,7
contig-1549.2,7
contig-1549.5,7
contig-1549.4,7
contig-1549.7,7
contig-2001481,10
contig-2001558,10
contig-3001611.19,18
contig-3001611.18,18
contig-3001611.15,18
contig-1001324.43,16
contig-3001611.17,18
contig-3001611.16,18
contig-3001611.11,18
contig-2000078,10
contig-3001611.12,18
contig-4001208,20
contig-1707.3,4
contig-1000074.20,1
contig-1000074.21,1
contig-1000074.22,1
contig-1707.2,4
contig-1001324.42,16
contig-1586.10,15
contig-3000113,10
contig-1514,10
contig-3000118,10
contig-3000119,20
contig-1272.1,11
contig-1000448.8,8
contig-1000448.9,8
contig-1996.7,11
contig-1996.6,11
contig-1714.19,15
contig-1714.18,15
contig-1996.3,11
contig-1996.2,11
contig-1000448.0,8
contig-1000448.1,8
contig-1000448.2,8
contig-1000448.3,8
contig-1000448.4,8
contig-1000448.5,8
contig-1000448.6,8
contig-1000448.7,8
contig-7001332,20
contig-5000516,10
contig-5000842,10
contig-3000374,10
contig-3000370,10
contig-3000372,20
contig-1438,20
contig-1439,13
contig-1435,10
contig-1437,20
contig-1430,20
contig-1432,20
contig-4002033,20
contig-4002036,13
contig-1840.0,7
contig-1586.14,15
contig-1000777.11,8
contig-1000777.10,8
contig-2000737,10
contig-2000736,20
contig-1000777.15,8
contig-1000777.14,8
contig-1000777.17,8
contig-1000777.16,8
contig-1000777.18,8
contig-847,10
contig-846,10
contig-1000517,10
contig-1000514,13
contig-842,13
contig-1586.15,15
contig-1586.16,15
contig-1001357,10
contig-1259,10
contig-1586.17,15
contig-1001977,20
contig-1001974,10
contig-1001972,20
contig-1001971,10
contig-1001970,2
contig-5001071,20
contig-1842.19,18
contig-1041.2,3
contig-505.1,5
contig-505.0,5
contig-505.3,5
contig-158,10
contig-505.5,5
contig-505.4,5
contig-1842.16,18
contig-3001929.14,5
contig-1586.19,15
contig-1842.14,18
contig-1842.13,18
contig-1842.12,18
contig-1041.8,3
contig-1001609,10
contig-1001608,10
contig-152,10
contig-1001605,20
contig-1842.10,18
contig-1001601,10
contig-1001600,20
contig-1001603,10
contig-981.1,18
contig-981.0,18
contig-6001762,13
contig-2001093.15,8
contig-2047.5,4
contig-1748.49,12
contig-1748.48,12
contig-2000973.4,2
contig-2000973.5,2
contig-2000973.0,17
contig-2000973.1,2
contig-2000973.2,2
contig-2000973.3,2
contig-1208.6,12
contig-1001625.14,1
contig-1748.40,14
contig-3000961,10
contig-1001738.1,0
contig-3000967,20
contig-3000969,10
contig-3000968,20
contig-209,10
contig-1001738.2,0
contig-5000034,10
contig-207,10
contig-206,20
contig-204,10
contig-1367.31,14
contig-1367.30,12
contig-3001929.13,5
contig-2000099,20
contig-2000091,20
contig-2000093,13
contig-2000094,20
contig-2000095,10
contig-4000524,10
contig-4000525,10
contig-1000237.67,8
contig-1000237.66,8
contig-1000237.65,8
contig-1000237.64,8
contig-1000237.63,8
contig-1000237.62,8
contig-1000237.61,8
contig-1000237.60,8
contig-1920.2,4
contig-4001696,10
contig-1000237.69,8
contig-1000237.68,8
contig-1001625.10,1
contig-3001188,20
contig-3001189,10
contig-1920.1,4
contig-3001181,10
contig-556,7
contig-1504.0,5
contig-1504.1,5
contig-2000890,20
contig-2000891,20
contig-2000895,10
contig-2000896,20
contig-2000897,10
contig-2000899,10
contig-2001761,13
contig-2001760,10
contig-2001763,10
contig-2001764,10
contig-2001769,20
contig-2001768,20
contig-3001768,10
contig-3001762,10
contig-3001763,20
contig-3001764,20
contig-1000740.1,13
contig-1000740.0,13
contig-3000582,10
contig-3000580,10
contig-1000236,20
contig-3000589,10
contig-1001800,10
contig-1000233,10
contig-1000232,13
contig-1873.3,9
contig-1873.2,9
contig-1873.1,9
contig-1873.0,9
contig-1873.7,9
contig-1873.6,9
contig-1873.5,9
contig-1873.4,9
contig-1873.9,9
contig-1873.8,9
contig-2000955,10
contig-1000723,11
contig-4000806.18,6
contig-1836.12,6
contig-1001713,10
contig-1001244,10
contig-1002005,10
contig-1001711,10
contig-1752.14,5
contig-1000728,14
contig-866,11
contig-1743,13
contig-6000220,10
contig-1001714,10
contig-1001635,10
contig-1038,10
contig-1677.19,18
contig-1677.18,18
contig-1677.15,18
contig-1677.14,18
contig-1677.17,18
contig-1677.16,18
contig-1677.11,18
contig-1677.10,18
contig-1677.13,18
contig-1677.12,18
contig-1001718,10
contig-1840.1,7
contig-1752.19,5
contig-1840.2,7
contig-1749,10
contig-5001249,10
contig-1001914.11,0
contig-1001914.10,0
contig-1379,10
contig-1373,2
contig-1372,18
contig-1370,10
contig-1376,20
contig-1375,10
contig-2001218,10
contig-1940.18,18
contig-1000238,10
contig-2000565,10
contig-1000230,20
contig-1000721,7
contig-4000806.19,6
contig-1000722,10
contig-1000725,10
contig-4000806.13,6
contig-4000806.12,6
contig-4000806.11,6
contig-4000806.10,6
contig-4000806.17,6
contig-4000806.16,6
contig-4000806.15,6
contig-4000806.14,6
contig-2001934,20
contig-3001846,20
contig-2001936,20
contig-2001214,20
contig-1741.13,9
contig-1741.12,9
contig-1741.11,9
contig-1741.10,9
contig-1741.17,9
contig-1741.16,9
contig-1741.15,9
contig-1741.14,9
contig-1741.19,9
contig-1741.18,9
contig-2001933,20
contig-1000524.7,7
contig-1000524.6,7
contig-3001971,10
contig-1000524.5,7
contig-1000524.4,7
contig-1592.1,20
contig-1592.0,13
contig-8001270,20
contig-1000074.9,1
contig-1000074.8,1
contig-1000074.0,1
contig-1000074.3,1
contig-1000074.2,1
contig-1000074.5,1
contig-1000074.4,1
contig-1000074.7,1
contig-1000074.6,1
contig-997,9
contig-995,20
contig-992,10
contig-2000928,10
contig-991,20
contig-1832.24,16
contig-1476.10,7
contig-1476.11,7
contig-1476.12,7
contig-4001416,10
contig-1476.14,7
contig-1476.15,7
contig-1476.16,7
contig-1476.17,7
contig-1476.18,7
contig-2001435,20
contig-4001142,20
contig-4001141,10
contig-4001140,13
contig-1714.12,15
contig-4000946,10
contig-2000214.19,2
contig-4000411,10
contig-2001574,10
contig-2001576,10
contig-2001572,10
contig-2001573,20
contig-2001578,10
contig-2001579,10
contig-4001265,20
contig-3001516,10
contig-3001511,20
contig-3000179,20
contig-1000512,10
contig-3000177,20
contig-1001322,10
contig-1542.10,7
contig-1542.11,7
contig-1542.12,7
contig-1542.13,7
contig-1542.14,7
contig-185.9,3
contig-185.8,3
contig-185.5,3
contig-185.4,3
contig-185.7,3
contig-185.6,3
contig-185.1,3
contig-5000535,10
contig-185.3,3
contig-185.2,3
contig-3000391,20
contig-1764.7,18
contig-3000399,10
contig-4001486,13
contig-4001484,13
contig-4001481,10
contig-1140,10
contig-2000159,13
contig-1143,20
contig-1144,13
contig-1145,10
contig-1146,3
contig-1147,2
contig-1148,10
contig-1149,10
contig-1418,10
contig-1419,10
contig-2002005,20
contig-2002004,10
contig-1674.0,6
contig-2002006,20
contig-2002000,10
contig-2002009,13
contig-1001384.0,20
contig-2000716,10
contig-2000715,20
contig-2000714,20
contig-2000713,10
contig-2000712,10
contig-867,10
contig-1000535,20
contig-862,10
contig-1000532,20
contig-1000538,10
contig-868,10
contig-2000152,10
contig-1686.11,2
contig-1686.10,2
contig-1686.12,2
contig-1834.1,4
contig-1701.7,6
contig-1701.6,6
contig-1701.5,6
contig-1701.4,6
contig-1701.3,6
contig-1701.2,6
contig-1701.1,6
contig-1701.0,6
contig-1834.3,4
contig-1701.9,6
contig-1701.8,6
contig-1928.1,7
contig-1001910,10
contig-1001913,20
contig-3001785,10
contig-1001915,10
contig-1001916,4
contig-1000391,10
contig-1000395,10
contig-2018.23,18
contig-1001627,20
contig-1001624,10
contig-2000128.0,14
contig-2000128.1,12
contig-2000128.2,14
contig-1001629,10
contig-3001830,10
contig-6001965,20
contig-1814.7,0
contig-6001968,10
contig-1703.3,6
contig-3001834,0
contig-1814.3,0
contig-1814.1,0
contig-2001123.4,0
contig-2001123.5,0
contig-2001123.6,0
contig-2001123.7,0
contig-2001123.1,0
contig-2001123.2,0
contig-2001123.3,0
contig-5001726,10
contig-5001057,10
contig-1674.2,6
contig-1674.3,6
contig-1674.1,6
contig-1674.4,6
contig-1329.1,16
contig-1825.6,4
contig-1329.0,16
contig-450.4,6
contig-955.2,4
contig-3000949,20
contig-450.5,6
contig-1733.4,9
contig-1733.5,9
contig-1733.6,9
contig-955.3,4
contig-1733.8,9
contig-3000942,20
contig-3000941,10
contig-1925.0,0
contig-3000946,10
contig-450.3,6
contig-1000043,10
contig-450.0,6
contig-2000075.3,15
contig-450.1,6
contig-2001964,10
contig-1001068,10
contig-1367.19,12
contig-1367.18,12
contig-269,20
contig-268,10
contig-265,10
contig-264,15
contig-1367.11,12
contig-1367.17,12
contig-260,10
contig-262,10
contig-957.26,1
contig-957.25,1
contig-957.24,1
contig-957.23,1
contig-957.22,1
contig-957.21,1
contig-957.20,1
contig-1252,20
contig-1001513,10
contig-6000927.0,9
contig-2042.6,3
contig-2042.7,3
contig-2042.4,3
contig-4000055,10
contig-1013.1,2
contig-1013.0,2
contig-1013.3,2
contig-1013.2,2
contig-1001062,10
contig-4000509,10
contig-2042.8,3
contig-2042.9,3
contig-2001291,20
contig-2001294,10
contig-2001298,10
contig-4001908,10
contig-1825.2,4
contig-3001165,10
contig-1476.19,7
contig-723.31,12
contig-723.30,12
contig-723.33,12
contig-723.32,12
contig-723.35,12
contig-723.34,12
contig-1825.3,4
contig-1832.8,16
contig-1832.9,16
contig-1454.8,18
contig-1454.9,18
contig-1454.6,18
contig-1454.7,18
contig-1454.4,18
contig-1454.5,18
contig-1454.2,18
contig-1454.3,18
contig-1454.0,18
contig-1454.1,18
contig-4001016,20
contig-1825.0,4
contig-3001703,10
contig-3001700,20
contig-3001701,10
contig-3001705,10
contig-3001708,10
contig-1949.9,7
contig-1949.8,7
contig-1825.1,4
contig-1949.4,7
contig-1949.7,7
contig-1949.6,7
contig-1949.1,7
contig-1949.0,7
contig-1949.3,7
contig-1000772.12,0
contig-1596.15,9
contig-1996.0,11
contig-1000772.10,0
contig-1476.6,7
contig-1476.7,7
contig-1476.4,7
contig-1476.5,7
contig-1476.2,7
contig-1476.0,7
contig-1476.1,7
contig-2001035,10
contig-2001034,10
contig-2001031,20
contig-1476.8,7
contig-1000772.11,0
contig-1714.11,15
contig-587.3,18
contig-587.2,18
contig-587.1,18
contig-587.0,18
contig-587.5,18
contig-587.4,18
contig-2001543.61,1
contig-2001543.60,1
contig-2001543.63,1
contig-2001543.62,1
contig-2001543.65,1
contig-4000537,10
contig-2001543.67,1
contig-2001543.66,1
contig-2001543.69,1
contig-2001543.68,1
contig-4000536,10
contig-1969.8,3
contig-2001093.13,8
contig-882.2,20
contig-882.1,13
contig-882.0,13
contig-4001916,20
contig-4001665,20
contig-1000622,10
contig-1001914.12,0
contig-1000772.14,0
contig-1832.11,16
contig-788.2,6
contig-788.3,6
contig-788.0,6
contig-788.1,6
contig-788.6,6
contig-788.7,6
contig-788.4,6
contig-3001002.0,4
contig-1355,13
contig-788.8,6
contig-788.9,6
contig-1351,10
contig-1350,20
contig-1353,10
contig-1352,20
contig-2001289,10
contig-1861.10,6
contig-1847,18
contig-2000502,10
contig-1000708,10
contig-2000506,10
contig-2027.18,0
contig-1000703,10
contig-1000701,10
contig-1000707,10
contig-1000706,20
contig-1000705,13
contig-1000256,13
contig-1694.8,2
contig-1694.9,2
contig-1694.4,2
contig-6000604,20
contig-1694.6,2
contig-1694.7,2
contig-1694.0,2
contig-1694.1,2
contig-1694.2,2
contig-6000602,10
contig-2016.1,4
contig-849,10
contig-2016.0,4
contig-2016.3,4
contig-2016.2,4
contig-1392.9,2
contig-1931.4,4
contig-1392.8,2
contig-2016.4,4
contig-1392.7,2
contig-2001437,20
contig-1781.48,14
contig-1931.6,4
contig-1392.6,2
contig-1781.44,12
contig-1781.45,12
contig-1781.46,14
contig-1781.47,12
contig-1781.40,12
contig-1392.5,2
contig-1781.42,12
contig-1781.43,12
contig-2001562.9,15
contig-2001562.8,15
contig-3001611.3,18
contig-1392.4,2
contig-1861.14,6
contig-2001562.1,15
contig-1392.3,2
contig-2001562.3,15
contig-2001562.2,15
contig-2001562.5,15
contig-2001562.4,15
contig-2001562.7,15
contig-1392.2,2
contig-2000173,10
contig-2000171,20
contig-1365.0,0
contig-1000877,10
contig-237.1,13
contig-237.0,10
contig-1992.1,2
contig-1992.0,2
contig-1972.19,4
contig-1972.18,4
contig-1846,10
contig-1972.13,4
contig-1972.12,4
contig-1972.11,4
contig-1972.10,4
contig-1972.17,4
contig-1972.16,4
contig-1972.15,4
contig-1972.14,4
contig-1710.1,3
contig-1710.0,3
contig-1001595,20
contig-1001324.26,16
contig-1001197.2,7
contig-1001197.3,7
contig-1001197.0,7
contig-1001197.1,7
contig-1001197.6,7
contig-1001197.7,7
contig-1001197.4,7
contig-1001197.5,7
contig-4000269,10
contig-4000264,13
contig-4000261,10
contig-1001324.28,16
contig-2000938,20
contig-1725.19,5
contig-1701.14,6
contig-1701.13,6
contig-4001249,20
contig-1701.11,6
contig-1701.10,6
contig-3001579,10
contig-1001861.1,13
contig-5000084,10
contig-3001574,20
contig-3001577,10
contig-3001576,20
contig-3000627,10
contig-3000624,10
contig-3000151,4
contig-3000152,20
contig-3000621,20
contig-3000628,10
contig-1725.11,5
contig-748,10
contig-749,20
contig-1725.10,5
contig-742,10
contig-743,20
contig-740,16
contig-741,20
contig-744,10
contig-745,13
contig-840,10
contig-1725.12,5
contig-5000882,13
contig-5000551,10
contig-5000558,20
contig-1542.6,7
contig-1168,20
contig-1162,20
contig-1163,20
contig-1166,20
contig-1167,13
contig-1164,10
contig-1165,4
contig-3001399,20
contig-2002029,10
contig-3001394,4
contig-3001397,20
contig-2002024,10
contig-2002022,20
contig-1542.4,7
contig-1001935,10
contig-2000771,10
contig-2000772,10
contig-2000775,10
contig-2000774,10
contig-2000777,10
contig-2000776,10
contig-1298,10
contig-1299,10
contig-1291,10
contig-1292,10
contig-1293,2
contig-1542.2,7
contig-2045.5,11
contig-2045.4,11
contig-2045.6,11
contig-2045.1,11
contig-2045.0,11
contig-2045.3,11
contig-2045.2,11
contig-1955.8,6
contig-1542.3,7
contig-1001833,20
contig-1001830,10
contig-1001836,10
contig-1296.0,20
contig-1296.1,20
contig-1542.0,7
contig-1001424,13
contig-1001394,10
contig-1001393,10
contig-1001392,20
contig-1001391,20
contig-1001390,20
contig-1001939,10
contig-1001835,13
contig-1001428,10
contig-1838,10
contig-1839,10
contig-1830,10
contig-1542.1,7
contig-2001825,10
contig-2001822,10
contig-1001934,20
contig-2001828,20
contig-2001442.3,2
contig-1001640,10
contig-1001643,10
contig-1001642,13
contig-1001644,10
contig-1001646,20
contig-1610.0,3
contig-1001648,10
contig-1903.2,3
contig-185.0,3
contig-322,4
contig-5000537,20
contig-669.0,5
contig-669.1,5
contig-9000624,20
contig-1000118,10
contig-1000119,10
contig-1000524.13,7
contig-1000117,10
contig-1000524.11,7
contig-1000115,20
contig-1000113,10
contig-531,10
contig-246,10
contig-245,20
contig-244,10
contig-243,20
contig-241,11
contig-240,10
contig-538,20
contig-2001983,20
contig-249,13
contig-1815.0,18
contig-1542.8,7
contig-2000450,10
contig-4000079,10
contig-1542.9,7
contig-4001389,10
contig-904,20
contig-905,10
contig-1000237.23,8
contig-1000237.22,8
contig-1000237.21,8
contig-1000237.20,8
contig-1000237.27,8
contig-1000237.26,8
contig-723.19,12
contig-723.18,12
contig-723.17,12
contig-723.16,12
contig-1000237.29,8
contig-1000237.28,8
contig-723.13,12
contig-723.12,12
contig-723.11,12
contig-723.10,12
contig-1748.29,12
contig-1476.3,7
contig-1748.25,12
contig-2001562.10,15
contig-1748.27,12
contig-1748.26,12
contig-1748.21,12
contig-1748.20,12
contig-1748.23,12
contig-1748.22,12
contig-607,10
contig-2001442.8,2
contig-1416,10
contig-1417,10
contig-3001726,13
contig-350,10
contig-1415,20
contig-1534,10
contig-2001442.9,2
contig-1697.1,6
contig-1697.0,6
contig-1413,10
contig-1001165,20
contig-4001658,10
contig-714.1,2
contig-714.0,2
contig-714.2,2
contig-6002014,13
contig-4000923,10
contig-4000920,20
contig-1000014.45,8
contig-2000791.2,0
contig-2000791.3,0
contig-2000791.0,0
contig-2000791.1,0
contig-2000791.6,0
contig-2000791.7,0
contig-2000791.4,0
contig-2000791.5,0
contig-1532.3,3
contig-1532.2,3
contig-2000791.8,0
contig-2000791.9,0
contig-1532.7,3
contig-1532.6,3
contig-1532.5,3
contig-1532.4,3
contig-2001016,10
contig-2001015,10
contig-2001014,10
contig-2001013,10
contig-2001012,10
contig-2001011,20
contig-2001010,10
contig-4001031,20
contig-2001019,10
contig-2001018,10
contig-1001097,20
contig-3000459,10
contig-1001092,13
contig-1001093,10
contig-3000450,20
contig-3000452,2
contig-3001929.12,5
contig-2001543.47,1
contig-2001543.46,1
contig-2001543.45,1
contig-2001543.44,1
contig-2001543.43,1
contig-2001543.42,1
contig-2001543.41,1
contig-2001543.40,1
contig-2001753,10
contig-2001543.49,1
contig-2001543.48,1
contig-1001898,10
contig-918.2,5
contig-918.1,5
contig-918.0,5
contig-1001894,10
contig-1001895,10
contig-1001896,20
contig-1001891,10
contig-1001593,20
contig-1001893,10
contig-2000692,10
contig-2000690,10
contig-2000691,20
contig-2000697,10
contig-2000699,10
contig-1337,10
contig-1336,2
contig-1335,10
contig-1334,10
contig-1332,10
contig-1623,10
contig-1330,4
contig-1629,20
contig-1628,10
contig-1339,10
contig-1829.3,2
contig-1866.23,2
contig-2000529,20
contig-2000524,10
contig-2000525,10
contig-2000526,10
contig-1000272,10
contig-1000270,10
contig-1000276,10
contig-1000279,18
contig-1457.1,3
contig-1457.0,3
contig-1457.3,3
contig-1000531,13
contig-4001297,20
contig-4001295,10
contig-6000628,10
contig-1610.4,3
contig-502.2,12
contig-502.3,12
contig-502.0,14
contig-502.1,14
contig-502.6,12
contig-502.7,12
contig-502.4,12
contig-502.5,12
contig-502.8,12
contig-502.9,12
contig-4000834,1
contig-3001933,10
contig-2000812,10
contig-1000854,20
contig-2000816,10
contig-1000851,20
contig-1000850,10
contig-1000859,16
contig-2002033,10
contig-1001450,10
contig-1001679,10
contig-3001883,10
contig-3001882,20
contig-1001526.21,1
contig-1001526.20,1
contig-1001526.23,1
contig-1001526.22,1
contig-1001526.25,1
contig-1001526.24,1
contig-1001526.27,1
contig-1001526.26,1
contig-4001315,10
contig-1001610.1,5
contig-1866.20,2
contig-1866.21,2
contig-1866.22,2
contig-1626.0,7
contig-2002035,20
contig-1820.14,18
contig-4000249,10
contig-4000248,10
contig-189,10
contig-180,20
contig-1001396.0,7
contig-182,10
contig-183,20
contig-184,10
contig-1001396.4,7
contig-186,10
contig-187,10
contig-1677.24,18
contig-3001558,10
contig-3000602,10
contig-1001175.40,16
contig-768,20
contig-769,10
contig-767,10
contig-763,4
contig-1342.0,4
contig-1342.1,4
contig-1342.2,4
contig-1610.3,3
contig-5000578,10
contig-1610.5,3
contig-1610.6,3
contig-1610.7,3
contig-1610.8,3
contig-1610.9,3
contig-2001256,10
contig-2001469,14
contig-2001466,20
contig-2001467,3
contig-2001464,10
contig-2001251,10
contig-2001460,13
contig-2001461,10
contig-1108,10
contig-1109,6
contig-1104,20
contig-1105,10
contig-1107,20
contig-1102,20
contig-1103,20
contig-2002043,20
contig-2002047,10
contig-2000752,10
contig-2000755,13
contig-2000754,10
contig-2000758,10
contig-1002017.2,4
contig-1002017.3,4
contig-1002017.0,4
contig-1002017.1,4
contig-1002017.6,4
contig-1002017.7,4
contig-1002017.4,4
contig-1002017.5,4
contig-1000908.42,12
contig-1000908.43,12
contig-1000908.40,12
contig-1000908.41,12
contig-1000908.46,12
contig-1000908.47,12
contig-1000908.44,12
contig-1000908.45,12
contig-4000507.2,19
contig-1000908.48,12
contig-1000908.49,12
contig-1831.4,6
contig-3000053,10
contig-1819.2,18
contig-957.0,1
contig-957.1,1
contig-957.2,1
contig-957.3,1
contig-957.4,1
contig-957.5,1
contig-957.6,1
contig-957.7,1
contig-957.8,1
contig-957.9,1
contig-3002047.1,11
contig-1433.2,12
contig-1433.0,12
contig-1001408,20
contig-1001405,10
contig-1001404,10
contig-1001403,10
contig-1001402,10
contig-281.2,11
contig-281.3,11
contig-281.0,11
contig-281.1,11
contig-1812,13
contig-1458.0,2
contig-1458.1,2
contig-1816,20
contig-7000659,10
contig-1818,10
contig-2001800,10
contig-2001803,10
contig-2001806,10
contig-1001700.27,8
contig-1001700.26,8
contig-1001669,10
contig-1001668,10
contig-1001700.23,8
contig-1001700.22,8
contig-1001700.21,8
contig-1001700.20,8
contig-1001663,13
contig-1001661,10
contig-1001665,10
contig-1001700.28,8
contig-2001093.27,8
contig-2001093.26,8
contig-2001093.25,8
contig-972.0,5
contig-2001093.23,8
contig-2001093.22,8
contig-972.5,5
contig-2001093.20,8
contig-1294.12,3
contig-1294.13,3
contig-1294.10,3
contig-1294.11,3
contig-1294.14,3
contig-648.1,3
contig-648.0,3
contig-1703.2,6
contig-979,0
contig-978,10
contig-970,4
contig-1990.5,4
contig-974,13
contig-976,10
contig-1586.6,15
contig-1586.7,15
contig-1586.5,15
contig-3000989,20
contig-3000988,10
contig-340.2,20
contig-1586.2,15
contig-340.0,20
contig-340.1,20
contig-3000983,10
contig-3000982,10
contig-3000981,20
contig-1586.0,15
contig-1586.1,15
contig-1000138,20
contig-1000139,10
contig-1000131,10
contig-1000132,20
contig-1000135,10
contig-1000137,10
contig-1001664.7,18
contig-1001664.6,18
contig-1001664.4,18
contig-1001664.3,18
contig-1001664.2,18
contig-1001664.1,18
contig-1001664.0,18
contig-1001664.9,18
contig-1001664.8,18
contig-1552.50,12
contig-2000037,20
contig-4000018,10
contig-1000554,10
contig-653.13,4
contig-653.12,4
contig-653.11,4
contig-653.10,4
contig-3001129,10
contig-3001127,10
contig-3001124,10
contig-3001125,10
contig-1596.6,9
contig-1924,10
contig-519,13
contig-518,10
contig-511,10
contig-517,10
contig-516,20
contig-5000967,20
contig-5000966,20
contig-1872.12,2
contig-5000964,20
contig-1872.14,2
contig-1872.15,2
contig-5000961,10
contig-1872.17,2
contig-1872.18,2
contig-1960.10,1
contig-1563.8,18
contig-646.1,20
contig-646.0,20
contig-1960.11,1
contig-1563.1,18
contig-1563.0,18
contig-1563.3,18
contig-1563.2,18
contig-1563.5,18
contig-1563.4,18
contig-1563.7,18
contig-1563.6,18
contig-1001074.6,0
contig-2001193.10,1
contig-1001074.4,0
contig-1001074.5,0
contig-1001074.2,0
contig-1001074.3,0
contig-1001074.0,0
contig-1001074.1,0
contig-2001193.19,1
contig-2001193.18,1
contig-1000241,10
contig-1599.2,2
contig-54.3,9
contig-54.2,9
contig-54.1,9
contig-54.0,9
contig-1000713,10
contig-3000297,10
contig-1599.0,2
contig-1599.1,2
contig-2001788,10
contig-2001783,20
contig-2001780,10
contig-2001071,20
contig-2001070,10
contig-2001073,10
contig-2001074,13
contig-2001079,10
contig-1001622,10
contig-1001621,10
contig-1001271,10
contig-1969.26,3
contig-1969.27,3
contig-3000475,13
contig-3000473,20
contig-1969.23,3
contig-1969.20,3
contig-3000470,10
contig-1969.28,3
contig-1001277,10
contig-5002033,13
contig-2001543.29,1
contig-2001543.28,1
contig-2001543.25,1
contig-2001543.24,1
contig-2001543.27,1
contig-2001543.26,1
contig-2001543.21,1
contig-2001543.20,1
contig-2001543.23,1
contig-2001543.22,1
contig-1001877,10
contig-1001874,10
contig-1001872,10
contig-1001873,10
contig-1001870,10
contig-1001871,10
contig-1000946.13,12
contig-1000109.26,18
contig-1311,10
contig-1310,10
contig-1644,2
contig-1315,20
contig-1000946.11,12
contig-1317,10
contig-1640,10
contig-1000109.24,18
contig-1000109.23,18
contig-1000946.16,12
contig-1000109.21,18
contig-1000946.14,12
contig-2001227,10
contig-2001221,10
contig-1000946.18,12
contig-2001222,10
contig-2001674,10
contig-2001923,10
contig-6000647,10
contig-6000646,10
contig-5001373,10
contig-2001410,10
contig-381.3,4
contig-381.2,4
contig-381.1,4
contig-381.0,4
contig-381.6,4
contig-381.5,4
contig-381.4,4
contig-3001910,20
contig-3001916,13
contig-3001915,13
contig-3001914,20
contig-1748.7,12
contig-1595.2,6
contig-1595.3,6
contig-1595.0,6
contig-1595.1,6
contig-2001416,10
contig-1000837,10
contig-1000450,10
contig-1285,4
contig-1677.9,18
contig-1677.8,18
contig-2001414,10
contig-1677.5,18
contig-1677.4,18
contig-1677.7,18
contig-1677.6,18
contig-1677.1,18
contig-1677.0,18
contig-1677.3,18
contig-1677.2,18
contig-3000229,10
contig-699.1,11
contig-699.0,11
contig-1284,13
contig-1000459,10
contig-1041.11,3
contig-2001123.0,0
contig-1984.0,17
contig-1645.10,5
contig-1645.11,5
contig-1645.12,5
contig-1645.13,5
contig-1831.5,6
contig-4000220,10
contig-1831.7,6
contig-1831.1,6
contig-1831.0,6
contig-1831.3,6
contig-4000226,10
contig-1944.0,2
contig-2001371,10
contig-1831.9,6
contig-1831.8,6
contig-1944.1,2
contig-162,10
contig-163,10
contig-160,6
contig-166,10
contig-164,10
contig-165,20
contig-169,10
contig-2001754,13
contig-5000775,10
contig-1714.9,15
contig-1714.8,15
contig-1714.5,15
contig-1714.4,15
contig-1714.7,15
contig-1714.6,15
