contig	unamb_read_count_gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	unamb_read_count_gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	unamb_read_count_gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	unamb_read_count_gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	unamb_read_count_gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	unamb_read_count_gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482,_complete_sequence	unamb_read_count_gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome,_complete_genome	unamb_read_count_gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03,_complete_sequence	unamb_read_count_gi|375356399|ref|NC_016776.1|_Bacteroides_fragilis_638R,_complete_genome	unamb_read_count_gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656,_complete_genome	unamb_read_count_gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome,_complete_genome	unamb_read_count_gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome,_complete_genome	unamb_read_count_gi|319899888|ref|NC_014933.1|_Bacteroides_helcogenes_P_36-108_chromosome,_complete_genome	unamb_read_count_gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2,_complete_sequence	unamb_read_count_gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome,_complete_genome	unamb_read_count_gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome,_complete_genome	unamb_read_count_gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB,_complete_sequence	unamb_read_count_gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome,_complete_genome	unamb_read_count_gi|383843669|ref|NC_017179.1|_Clostridium_difficile_BI1,_complete_genome	unamb_read_count_gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6,_complete_genome	amb_read_count_gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	amb_read_count_gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	amb_read_count_gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	amb_read_count_gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	amb_read_count_gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	amb_read_count_gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482,_complete_sequence	amb_read_count_gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome,_complete_genome	amb_read_count_gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03,_complete_sequence	amb_read_count_gi|375356399|ref|NC_016776.1|_Bacteroides_fragilis_638R,_complete_genome	amb_read_count_gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656,_complete_genome	amb_read_count_gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome,_complete_genome	amb_read_count_gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome,_complete_genome	amb_read_count_gi|319899888|ref|NC_014933.1|_Bacteroides_helcogenes_P_36-108_chromosome,_complete_genome	amb_read_count_gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2,_complete_sequence	amb_read_count_gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome,_complete_genome	amb_read_count_gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome,_complete_genome	amb_read_count_gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB,_complete_sequence	amb_read_count_gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome,_complete_genome	amb_read_count_gi|383843669|ref|NC_017179.1|_Clostridium_difficile_BI1,_complete_genome	amb_read_count_gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6,_complete_genome
contig-517	68188	16879	5695	6367	8619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177308	42994	1926	8709	11897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-516	10193	2177	900	2119	70499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3685	905	348	3021	13224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-515	30848	7632	2706	2795	4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	403	122	151	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-514	0	0	0	8391	11473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000967	4	16	1	2005	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	479	205	6967	2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000966	4	15	234	367	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	7864	1936	9610	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1872.12	0	0	0	0	0	0	35787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000964	5	0	15	16	1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	90	1022	593	12850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1872.14	0	0	0	0	0	0	35394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1872.15	0	0	0	0	0	0	35521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000961	253525	61892	21974	23316	32578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19603	3151	1754	1200	1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1872.17	0	0	0	0	0	0	35718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1872.18	0	0	0	0	0	0	56401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1960.10	0	0	0	0	0	0	0	0	0	0	0	0	283638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0
contig-1563.8	0	0	0	0	0	40394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-646.1	6	456829	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	10465	60	18	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-646.0	13	236638	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	6719	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1960.11	0	0	0	0	0	0	0	0	0	0	0	0	277120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7715	0	0	0	0	0	0	0
contig-1563.1	0	0	0	0	0	39475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1563.0	0	0	0	0	0	38493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1563.3	0	0	0	0	0	26090	7	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	13313	99	0	20	0	0	0	2618	0	0	0	0	0	0	0
contig-1563.2	0	0	0	0	0	32236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7268	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1563.5	0	0	0	0	0	17646	1	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	21866	6	0	1774	0	0	0	315	0	0	0	0	0	0	0
contig-1563.4	0	0	0	0	0	21632	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17682	0	0	4	0	0	0	20	0	0	0	0	0	0	0
contig-1563.7	0	0	0	0	0	39984	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1563.6	0	0	0	0	0	39700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.6	0	0	0	0	0	0	0	511552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12059	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.10	0	0	0	0	0	0	0	0	0	0	0	0	284025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.4	0	0	0	0	0	0	0	265186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3804	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.5	0	0	0	0	0	0	0	268504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.2	0	0	0	0	0	0	0	269782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.3	0	0	0	0	0	0	0	268867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2376	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.0	0	0	0	0	0	0	0	264186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13145	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001074.1	0	0	0	0	0	0	0	269022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.19	0	0	0	0	0	0	0	0	0	0	0	0	284330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001193.18	0	0	0	0	0	0	0	0	0	0	0	0	285503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001633	57	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36571	9331	30	0	5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001259	39270	10160	3002	3679	4885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1000240	117885	11077	3682	3906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56216	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001636	20838	5274	1877	1906	2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4550	1128	382	413	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1000241	95041	23208	8704	7568	11572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59462	14964	4784	931	1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1599.2	0	0	0	0	0	0	53361	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	739	0	0	0	0	0	1	0	0	0	0	0	0	0
contig-54.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3616	0	0	0
contig-54.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-54.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4897	0	0	0
contig-1000713	93830	21516	7637	7828	11283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46096	5437	1090	967	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000297	31976	7031	3473	5608	7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12933	3250	1903	6003	8315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1599.0	0	0	0	0	0	143	34050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	1525	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000295	32282	7735	2658	2961	4278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20210	4850	1648	1639	2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1599.1	0	0	0	0	0	1	34091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1641	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001789	13	3	4	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2153	511	2583	5377	7651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001788	36457	5701	1938	787	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227696	29400	14105	2945	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001787	1	160	41	440	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	39	726	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001785	15583	4221	1297	1205	1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50512	11292	3652	3409	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001784	36265	8691	3099	3051	4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001783	821	2	0	1075	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11633	108	0	14147	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
